name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Manava Suite Resort Tahiti,https://www.tripadvisor.fr/Hotel_Review-g297572-d1401773-Reviews-Manava_Suite_Resort_Tahiti-Punaauia_Tahiti_Society_Islands.html,"PK 10 5 Cote Mer BP 2851, Punaauia 98703 Polynésie française",244,1 sur 3,Punaauia  ,Polynésie française  ,Pacifique sud||Polynésie française||Archipel de la Société||Tahiti||Punaauia,4.0,4.0,Vue sur la baie||Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Salles de conférence||Salle de réception||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Salles de réunion||Soins du visage||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Kitchenette||Minibar||Télévision à écran plat||Réfrigérateur||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Salles de conférence||Salle de réception||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Salles de réunion||Soins du visage||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Kitchenette||Minibar||Télévision à écran plat||Réfrigérateur||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
The St. Regis Bora Bora Resort,https://www.tripadvisor.fr/Hotel_Review-g311415-d597947-Reviews-The_St_Regis_Bora_Bora_Resort-Bora_Bora_Society_Islands.html,"Motu Ome'e BP 506, 98730 Polynésie française",1 198,1 sur 17,Bora-Bora  ,Polynésie française  ,Pacifique sud||Polynésie française||Archipel de la Société||Bora-Bora,4.5,5.0,Vue sur le lagon||Vue sur la marina,Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Vélos disponibles||Babysitting||Aire de jeux intérieure pour les enfants||Wi-Fi||Piscine extérieure||Piscine privée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Piscine avec bar intégré||Bar côté piscine||Canoë||Plongée||Plongée avec masque et tuba||Court de tennis||Billard||Personnel en charge du divertissement||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Manucure||Massage||Pédicure||Salon||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Parasols||Distributeur de billets sur site||Service de majordome||Réception 24 heures sur 24||Service de repassage||Rideaux occultants||Peignoirs||Climatisation||Plage privée||Bureau||Cafetière/théière||Télévision à écran plat||Bain à remous||Salle-à-manger||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Eau en bouteille||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Films à la demande||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Vélos disponibles||Babysitting||Aire de jeux intérieure pour les enfants||Wi-Fi||Piscine extérieure||Piscine privée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Piscine avec bar intégré||Bar côté piscine||Canoë||Plongée||Plongée avec masque et tuba||Court de tennis||Billard||Personnel en charge du divertissement||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Manucure||Massage||Pédicure||Salon||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Parasols||Distributeur de billets sur site||Service de majordome||Réception 24 heures sur 24||Service de repassage||Rideaux occultants||Peignoirs||Climatisation||Plage privée||Bureau||Cafetière/théière||Télévision à écran plat||Bain à remous||Salle-à-manger||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salle à manger séparée||Salon séparé||Canapé||Téléphone||Eau en bouteille||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Films à la demande||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Kia Ora Resort & Spa,https://www.tripadvisor.fr/Hotel_Review-g1154800-d324971-Reviews-Hotel_Kia_Ora_Resort_Spa-Avatoru_Rangiroa_Tuamotu_Archipelago.html,"B.p. 198 Rangiroa, Avatoru 98775 Polynésie française",,1 sur 3,Avatoru  ,Polynésie française  ,Pacifique sud||Polynésie française||Tuamotu Archipelago||Rangiroa||Avatoru,4.5,,"Français, Anglais, Espagnol, Italien",Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Navette aéroport||Wi-Fi||Piscine à débordement||Piscine extérieure||Piscine privée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Menus spéciaux||Vin/champagne||Bar côté piscine||Canoë||Plongée||Salle de jeux||Plongée avec masque et tuba||Billard||Divertissements le soir||Pêche||Jeux de société/puzzles||Service d'autobus||Location de voitures||Salle de réception||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Services d'épilation||Stockage des bagages||Change des devises||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Trousse de premiers soins||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Plage privée||Bureau||Réfrigérateur||Télévision à écran plat||Douche à l'italienne||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Canapé||Téléphone||Penderie/armoire||Eau en bouteille||Fer à repasser||Bouilloire électrique||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs||Suites||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Navette aéroport||Wi-Fi||Piscine à débordement||Piscine extérieure||Piscine privée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Menus spéciaux||Vin/champagne||Bar côté piscine||Canoë||Plongée||Salle de jeux||Plongée avec masque et tuba||Billard||Divertissements le soir||Pêche||Jeux de société/puzzles||Service d'autobus||Location de voitures||Salle de réception||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Services d'épilation||Stockage des bagages||Change des devises||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Trousse de premiers soins||Service de blanchisserie||Rideaux occultants||Peignoirs||Climatisation||Plage privée||Bureau||Réfrigérateur||Télévision à écran plat||Douche à l'italienne||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Canapé||Téléphone||Penderie/armoire||Eau en bouteille||Fer à repasser||Bouilloire électrique||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs||Suites
Masseria Torre Coccaro,https://www.tripadvisor.fr/Hotel_Review-g1575039-d278339-Reviews-Masseria_Torre_Coccaro-Savelletri_Fasano_Province_of_Brindisi_Puglia.html,"Contrada Coccaro 8, 72015 Savelletri, Fasano Italie",494,3 sur 10,Savelletri  ,Italie  ,Europe||Italie||Pouilles||Province of Brindisi||Fasano||Savelletri,4.5,5.0,Joyau caché||Calme,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Piscine avec bar intégré||Bar côté piscine||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Chapelle/lieu de culte||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Piscine avec bar intégré||Bar côté piscine||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Chapelle/lieu de culte||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Banyan Tree Shanghai On The Bund,https://www.tripadvisor.fr/Hotel_Review-g308272-d3483610-Reviews-Banyan_Tree_Shanghai_On_The_Bund-Shanghai.html,"No.19 Gong Ping Road, Shanghai 200085 Chine",372,12 sur 4 900,Shanghai  ,Chine  ,Asie||Chine||Région de Shanghai||Shanghai,5.0,5.0,Rapport qualité/prix||Vue sur le fleuve,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar sur le toit||Salle de réception||Salles de réunion||Spa||Massage||Terrasse sur le toit||Concierge||Service de majordome||Portier||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar sur le toit||Salle de réception||Salles de réunion||Spa||Massage||Terrasse sur le toit||Concierge||Service de majordome||Portier||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Sofitel Legend Metropole Hanoi,https://www.tripadvisor.fr/Hotel_Review-g293924-d299548-Reviews-Sofitel_Legend_Metropole_Hanoi-Hanoi.html,"15 Ngo Quyen Street, Trang Tien Ward, Hoan Kiem District, Hanoï 100000 Vietnam",,73 sur 1 191,Hanoï  ,Vietnam  ,Asie||Vietnam||Hanoï,5.0,5.0,Hôtel historique||Vert,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Visites pédestres||Discothèque/DJ||Babysitting||Parking dans la rue||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Piscine chauffée||Cours de yoga||Vestiaires du spa/centre de remise en forme||Entraîneur personnel||Sauna||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Happy Hour||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Bar côté piscine||Chaînes de télévision pour enfants||Poussettes||Navette aéroport||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Accès au salon Executive||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Solarium||Parasols||Service de majordome||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Baignoire/douche||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Équipements de chambre VIP||Eau en bouteille||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Films à la demande||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Visites pédestres||Discothèque/DJ||Babysitting||Parking dans la rue||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Piscine chauffée||Cours de yoga||Vestiaires du spa/centre de remise en forme||Entraîneur personnel||Sauna||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Happy Hour||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Bar côté piscine||Chaînes de télévision pour enfants||Poussettes||Navette aéroport||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Accès au salon Executive||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Solarium||Parasols||Service de majordome||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Baignoire/douche||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Équipements de chambre VIP||Eau en bouteille||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Films à la demande||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Nikko Saigon,https://www.tripadvisor.fr/Hotel_Review-g293925-d2244762-Reviews-Hotel_Nikko_Saigon-Ho_Chi_Minh_City.html,"235 Nguyen Van Cu St., Hô-Chi-Minh-Ville Vietnam",79,22 sur 1 357,Hô-Chi-Minh-Ville  ,Vietnam  ,Asie||Vietnam||Hô-Chi-Minh-Ville,4.5,5.0,Affaires||Vue sur la ville,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Séjour gratuit pour les enfants||Navette aéroport||Centre d'affaires avec accès Internet||Service de voiturier||Wi-Fi||Piscine extérieure||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Bar côté piscine||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Bureau||Service de ménage||Service en chambre||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coffre-fort||Coin salon||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Séjour gratuit pour les enfants||Navette aéroport||Centre d'affaires avec accès Internet||Service de voiturier||Wi-Fi||Piscine extérieure||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Bar côté piscine||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Bureau||Service de ménage||Service en chambre||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coffre-fort||Coin salon||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles
"The Ritz-Carlton, Millenia Singapore",https://www.tripadvisor.fr/Hotel_Review-g294265-d302231-Reviews-The_Ritz_Carlton_Millenia_Singapore-Singapore.html,"7 Raffles Avenue, Singapour 039799 Singapour",363,5 sur 365,Singapour  ,Singapour  ,Asie||Singapour||Singapour,4.5,5.0,Superbe vue||Vue sur le port,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine extérieure||Centre de remise en forme/Salle de sport||Bar/lounge||Divertissements le soir||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Parking privé payant sur site||Wi-Fi public||Salle de yoga||Vestiaires du spa/centre de remise en forme||Sauna||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Buffet adapté aux enfants||Menus pour les enfants||Vin/champagne||Bar côté piscine||Chaises hautes disponibles||Poussettes||Navette aéroport||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Pédicure||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Accès au salon Executive||Boutique de cadeaux||Journal||Chaises longues/chaises de plage||Portier||Trousse de premiers soins||Parasol||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Rideaux occultants||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Minibar||Télévision à écran plat||Peignoirs||Service en chambre||Coffre-fort||Coin salon||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Sol en marbre/carrelage||Service de réveil/réveil-matin||Vue sur l'océan||Vue sur la ville||Vue sur un monument||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine extérieure||Centre de remise en forme/Salle de sport||Bar/lounge||Divertissements le soir||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Parking privé payant sur site||Wi-Fi public||Salle de yoga||Vestiaires du spa/centre de remise en forme||Sauna||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Buffet adapté aux enfants||Menus pour les enfants||Vin/champagne||Bar côté piscine||Chaises hautes disponibles||Poussettes||Navette aéroport||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Pédicure||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Accès au salon Executive||Boutique de cadeaux||Journal||Chaises longues/chaises de plage||Portier||Trousse de premiers soins||Parasol||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Rideaux occultants||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Minibar||Télévision à écran plat||Peignoirs||Service en chambre||Coffre-fort||Coin salon||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Sol en marbre/carrelage||Service de réveil/réveil-matin||Vue sur l'océan||Vue sur la ville||Vue sur un monument||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales
Club Med Palmyre Atlantique - France,https://www.tripadvisor.fr/Hotel_Review-g663645-d656416-Reviews-Club_Med_Palmyre_Atlantique_France-La_Palmyre_Les_Mathes_Charente_Maritime_Nouvelle_Aqu.html,"allee du grand Large, 17570 La Palmyre-Les Mathes France",484,1 sur 3,La Palmyre-Les Mathes  ,France  ,Europe||France||Nouvelle-Aquitaine||Charente-Maritime||La Palmyre-Les Mathes,4.0,3.0,Superbe vue,Parking privé payant sur site||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Salle de jeux||Babysitting||Wi-Fi||Wi-Fi payant||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Bar côté piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Aérobic||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Jeux de société/puzzles||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Soins du visage||Stockage des bagages||Concierge||Boutiques||Chaises longues/chaises de plage||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Service de ménage||Balcon privé||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Vue sur l'océan||Parking privé payant sur site||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Salle de jeux||Babysitting||Wi-Fi||Wi-Fi payant||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Bar côté piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Aérobic||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Jeux de société/puzzles||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Soins du visage||Stockage des bagages||Concierge||Boutiques||Chaises longues/chaises de plage||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Service de ménage||Balcon privé||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Vue sur l'océan
Mercure Toulouse Centre Wilson Capitole,https://www.tripadvisor.fr/Hotel_Review-g187175-d196890-Reviews-Mercure_Toulouse_Centre_Wilson_Capitole-Toulouse_Haute_Garonne_Occitanie.html,"7 RUE LABEDA, 31000, Toulouse France",,19 sur 133,Toulouse  ,France  ,Europe||France||Occitanie||Haute-Garonne||Toulouse,4.0,4.0,Moderne||Au centre-ville,Parking||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salle de réception||Stockage des bagages||Concierge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salles de réunion||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Suites||Parking||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salle de réception||Stockage des bagages||Concierge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salles de réunion||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Suites
